name,pair,horizon_minutes,features,year,period,policy,market_days,predictions,direction_accuracy,trades,trades_per_day,return_pct,stress_return_pct,profit_factor,win_rate,closed_drawdown_pct,mean_net_bps
EURUSD_120m_cross_2025,EURUSD,120,cross,2025,test,expected_return,260,22456,0.5158977556109726,671,2.580769230769231,-17.005633569553492,-20.634888658619232,0.644730567252005,0.43815201192250375,-17.39188607799488,-2.7611070390590458
EURUSD_120m_cross_2025,EURUSD,120,cross,2025,validation,probability,132,11045,0.5118153010411951,30,0.22727272727272727,-0.3135926708583092,-0.5065410144384774,0.8184435212022356,0.43333333333333335,-1.0949829676345613,-1.0367219383414747
EURUSD_120m_cross_2025,EURUSD,120,cross,2025,validation,cost_filtered,132,11045,0.5118153010411951,10,0.07575757575757576,-0.5348643925192631,-0.5892179840264244,0.4485250587027858,0.3,-0.6591980888920213,-5.347131073856453
EURUSD_120m_cross_2025,EURUSD,120,cross,2025,validation,expected_return,132,11045,0.5118153010411951,330,2.5,-1.6687906326498858,-3.3030170671307757,0.9087334655422009,0.5303030303030303,-6.000079017306115,-0.49908232986888257
EURUSD_120m_cross_2026,EURUSD,120,cross,2026,test,probability,173,14963,0.4837265254293925,15,0.08670520231213873,-0.4272290123234157,-0.5102038629786754,0.5576488992191552,0.5333333333333333,-0.5698451841681829,-2.842690026967658
EURUSD_120m_cross_2026,EURUSD,120,cross,2026,test,cost_filtered,173,14963,0.4837265254293925,7,0.04046242774566474,-0.5171365409906592,-0.5532985019666703,0.30388188361060653,0.5714285714285714,-0.6394491308615136,-7.386476134039263
EURUSD_120m_cross_2026,EURUSD,120,cross,2026,test,expected_return,173,14963,0.4837265254293925,410,2.3699421965317917,-0.46826743846309915,-2.5655069193288194,0.9775083090999518,0.5073170731707317,-2.7302941122444357,-0.10659313236915775
EURUSD_120m_cross_2026,EURUSD,120,cross,2026,validation,probability,132,11348,0.5011455763130067,17,0.12878787878787878,0.010568184804160552,-0.15030163955478404,1.0156250062874785,0.5294117647058824,-0.3381526736214058,0.0697928090434965
EURUSD_120m_cross_2026,EURUSD,120,cross,2026,validation,cost_filtered,132,11348,0.5011455763130067,5,0.03787878787878788,0.19124786224768986,0.1633617057610559,1.718208757178576,0.6,-0.2670389195090772,3.838356420665657
EURUSD_120m_cross_2026,EURUSD,120,cross,2026,validation,expected_return,132,11348,0.5011455763130067,259,1.9621212121212122,-3.999048507591052,-5.422586256183215,0.7363924745650297,0.4362934362934363,-5.670789743554183,-1.5645136920991316
EURUSD_240m_base_2025,EURUSD,240,base,2025,test,probability,260,20400,0.5072058823529412,98,0.3769230769230769,-5.107814721333459,-6.0609197174540945,0.5668482588625996,0.4387755102040816,-5.4848732515659915,-5.3111420825278834
EURUSD_240m_base_2025,EURUSD,240,base,2025,test,cost_filtered,260,20400,0.5072058823529412,87,0.3346153846153846,-4.477590185056424,-5.134726737588958,0.594812815861973,0.47126436781609193,-4.792922852359949,-5.223210879982534
EURUSD_240m_base_2025,EURUSD,240,base,2025,test,expected_return,260,20400,0.5072058823529412,748,2.876923076923077,-17.203401794147556,-21.234679740757358,0.7334897108622757,0.48128342245989303,-19.0731656613219,-2.496076173199821
EURUSD_240m_base_2025,EURUSD,240,base,2025,validation,probability,132,10011,0.5027469783238437,38,0.2878787878787879,0.8968652704492985,0.6393335625186403,1.4448996150012288,0.5263157894736842,-0.7827645388350568,2.3668293425258584
EURUSD_240m_base_2025,EURUSD,240,base,2025,validation,cost_filtered,132,10011,0.5027469783238437,26,0.19696969696969696,0.8688858167813729,0.728051994493728,1.6783514464992173,0.46153846153846156,-0.4963712379869145,3.3471393698994487
EURUSD_240m_base_2025,EURUSD,240,base,2025,validation,expected_return,132,10011,0.5027469783238437,370,2.803030303030303,5.011701973415161,3.078782604759245,1.2250264233294894,0.5027027027027027,-2.242572387449615,1.3416245991369573
EURUSD_240m_base_2026,EURUSD,240,base,2026,test,probability,173,13591,0.48745493341181667,0,0.0,0.0,0.0,,,0.0,
EURUSD_240m_base_2026,EURUSD,240,base,2026,test,cost_filtered,173,13591,0.48745493341181667,0,0.0,0.0,0.0,,,0.0,
EURUSD_240m_base_2026,EURUSD,240,base,2026,test,expected_return,173,13591,0.48745493341181667,490,2.832369942196532,-3.074810001776751,-5.533856717721807,0.9026601104327795,0.4816326530612245,-5.809834080788445,-0.6237392471957134
EURUSD_240m_base_2026,EURUSD,240,base,2026,validation,probability,132,10308,0.4875824602250679,0,0.0,0.0,0.0,,,0.0,
EURUSD_240m_base_2026,EURUSD,240,base,2026,validation,cost_filtered,132,10308,0.4875824602250679,0,0.0,0.0,0.0,,,0.0,
EURUSD_240m_base_2026,EURUSD,240,base,2026,validation,expected_return,132,10308,0.4875824602250679,342,2.590909090909091,-3.40050238837607,-5.297034357412899,0.855037236774834,0.52046783625731,-5.55956356413696,-0.9945746565511717
EURUSD_240m_cross_2025,EURUSD,240,cross,2025,test,probability,260,20400,0.506078431372549,27,0.10384615384615385,-0.3131074837769532,-0.5814827647030119,0.902075887790272,0.37037037037037035,-1.419335696239521,-1.1028178027848434
EURUSD_240m_cross_2025,EURUSD,240,cross,2025,test,cost_filtered,260,20400,0.506078431372549,24,0.09230769230769231,-0.5063962050246174,-0.7230215076782787,0.8315896691767638,0.3333333333333333,-1.302494717374858,-2.050624750118056
EURUSD_240m_cross_2025,EURUSD,240,cross,2025,test,expected_return,260,20400,0.506078431372549,762,2.9307692307692306,-19.114627247612482,-23.120081941019865,0.7104683935725044,0.463254593175853,-21.136364247705906,-2.7579296893842793
EURUSD_240m_cross_2025,EURUSD,240,cross,2025,validation,probability,132,10011,0.4980521426430926,5,0.03787878787878788,0.19323688386048143,0.1692064323341791,1.6517431558837814,0.4,-0.16874202585800413,3.8794009559190896
EURUSD_240m_cross_2025,EURUSD,240,cross,2025,validation,cost_filtered,132,10011,0.4980521426430926,4,0.030303030303030304,0.2579645714069656,0.2398023307353725,2.1093084917784486,0.5,-0.16874202585800413,6.463279761686246
EURUSD_240m_cross_2025,EURUSD,240,cross,2025,validation,expected_return,132,10011,0.4980521426430926,405,3.0681818181818183,-1.7904131257435618,-3.772521418967112,0.9317894073612324,0.48148148148148145,-4.056449122154904,-0.42909812363245614
EURUSD_240m_cross_2026,EURUSD,240,cross,2026,test,probability,173,13591,0.4819365756750791,104,0.6011560693641619,0.7937900309558099,0.07096169475293568,1.1474558585718821,0.5096153846153846,-0.8872074168192245,0.7708784159601759
EURUSD_240m_cross_2026,EURUSD,240,cross,2026,test,cost_filtered,173,13591,0.4819365756750791,57,0.32947976878612717,1.018377941760873,0.7100236037312024,1.4168386582993515,0.5614035087719298,-1.0315048498600987,1.7867955768972106
EURUSD_240m_cross_2026,EURUSD,240,cross,2026,test,expected_return,173,13591,0.4819365756750791,458,2.647398843930636,-5.0150814553160945,-7.246276231887583,0.8393242804228375,0.4781659388646288,-7.129763861482119,-1.1085573681609293
EURUSD_240m_cross_2026,EURUSD,240,cross,2026,validation,probability,132,10308,0.4896197128443927,79,0.5984848484848485,-0.8709943208500825,-1.5983695492186922,0.8444092778028618,0.4430379746835443,-1.8759008230514684,-1.0929495335858217
EURUSD_240m_cross_2026,EURUSD,240,cross,2026,validation,cost_filtered,132,10308,0.4896197128443927,42,0.3181818181818182,-1.2081360789911288,-1.4459951191323595,0.6348677928936499,0.42857142857142855,-2.104664810538137,-2.878805296147826
EURUSD_240m_cross_2026,EURUSD,240,cross,2026,validation,expected_return,132,10308,0.4896197128443927,341,2.5833333333333335,-4.73310832096383,-6.597840514695575,0.8019860750602613,0.5278592375366569,-7.14508723465177,-1.4046058702238762
EURUSD_60m_base_2025,EURUSD,60,base,2025,test,probability,260,23484,0.5141798671435871,200,0.7692307692307693,0.24041778865941943,-1.970676513573033,1.029467436869736,0.48,-1.779383370715204,0.12961557621659123
